Name,EvolvedIn,Culture#,Day#,TimeMeasured,IC95,IC75,IC50,0.04,0.1,0.26,0.66,1.64,4.1,10.2,25.6,64,160,400,1000,1750,2500
T2D17,TMP,2,17,24,6250,2500,1750,0.5019,0.531,0.4787,0.4697,0.49195,0.546,0.48955,0.5048,0.4736,0.47005,0.4253,0.31945,0.21205,0.04645
T2D18,TMP,2,18,24,6250,2500,1750,0.4962,0.4934,0.4864,0.4995,0.50415,0.5524,0.50195,0.5305,0.4849,0.48175,0.4355,0.31335,0.22025,0.06705
T2D19,TMP,2,19,24,6250,2500,1000,0.5181,0.4657,0.4502,0.4442,0.48335,0.5457,0.46885,0.5601,0.4575,0.46025,0.4014,0.27885,0.20935,0.05165
T2D20,TMP,2,20,24,6250,2500,1000,0.4788,0.4531,0.4382,0.4472,0.46235,0.5535,0.48255,0.4639,0.4435,0.47985,0.3993,0.25635,0.19315,0.05575
T2D21,TMP,2,21,24,6250,2500,1000,0.4806,0.4353,0.4435,0.4378,0.43595,0.5987,0.49345,0.4968,0.4449,0.46215,0.401,0.27735,0.18815,0.04085
V2D1,V041,2,1,24,1.64,0.66,0.66,0.62415,0.59485,0.4869,0.05375,0.0027,0.00245,0.0031,0.0022,0.0007,0,0,0,0,0
V2D2,V041,2,2,24,10.2,4.1,4.1,0.67555,0.59385,0.4858,0.37795,0.3439,0.11635,0.0007,0.0013,0,0,0,0.00255,0.01655,0.06075
V2D3,V041,2,3,24,10.2,4.1,4.1,0.65535,0.60665,0.5208,0.40695,0.3486,0.13645,0.0031,0.0016,0.0002,0.00085,0.00075,0.01015,0.05835,0.01905
V2D4,V041,2,4,24,25.6,25.6,10.2,0.63685,0.59815,0.5869,0.54635,0.5208,0.41905,0.1672,0.0038,0,5.00E-05,0,0.00925,0.07305,0.06775
V2D5,V041,2,5,24,64,64,25.6,0.60935,0.58255,0.5582,0.56725,0.5466,0.51955,0.5303,0.2887,0,0,0,0.04015,0.08185,0.05055
V2D6,V041,2,6,24,64,64,64,0.63395,0.63775,0.5937,0.54165,0.5611,0.53695,0.5418,0.3651,0.0047,0.00055,0,0.04395,0.09485,0.06625
V2D7,V041,2,7,24,64,64,64,0.63605,0.56335,0.5764,0.54635,0.5597,0.53445,0.5465,0.3383,0.0018,0.00055,0,0.04575,0.10455,0.08605
V2D8,V041,2,8,24,160,64,64,0.67475,0.64475,0.6389,0.56155,0.5836,0.55945,0.5662,0.4058,0.0525,0.00135,0.00375,0.02495,0.09915,0.03385
V2D9,V041,2,9,24,160,160,64,0.60835,0.58815,0.5714,0.57485,0.5574,0.56615,0.5797,0.5038,0.2895,0.00225,0,0,0.03935,0.03755
V2D10,V041,2,10,24,400,160,160,0.59305,0.54455,0.5428,0.52705,0.5502,0.53975,0.569,0.5844,0.5157,0.03925,0,0,0.08685,0.11365
V2D11,V041,2,11,24,160,160,160,0.66595,0.60505,0.5746,0.48035,0.4923,0.51025,0.53,0.518,0.4627,0.02175,0,0,0,0
V2D12,V041,2,12,24,160,160,160,0.62425,0.54335,0.5029,0.49295,0.5082,0.51225,0.5384,0.5274,0.4742,0.00045,0,0,0.09705,0.06455
V2D13,V041,2,13,24,160,160,160,0.65695,0.55285,0.5112,0.48255,0.5052,0.49585,0.5766,0.5372,0.5395,0.00285,0,0,0.11135,0.08215
V2D14,V041,2,14,24,400,160,160,0.67245,0.61865,0.5685,0.49585,0.5716,0.51715,0.582,0.5723,0.5365,0.03375,0,0,0.01465,0.12215
V2D15,V041,2,15,24,160,160,160,0.63935,0.57785,0.5432,0.47075,0.4847,0.46955,0.5361,0.5431,0.5501,0.02085,0,0.02915,0.05275,0.15435
V2D16,V041,2,16,24,400,400,160,0.65145,0.60805,0.5415,0.53445,0.5121,0.48425,0.6276,0.5474,0.5789,0.31515,0.00035,0.03715,0.09845,0.13515
V2D17,V041,2,17,24,400,400,160,0.65395,0.59505,0.5249,0.52325,0.5003,0.47115,0.5341,0.5183,0.5467,0.18025,0,0.03515,0.09515,0.07245
V2D18,V041,2,18,24,400,400,160,0.77215,0.69075,0.6597,0.58585,0.5929,0.55135,0.6154,0.638,0.7511,0.25865,0,0,0.04105,0.07935
V2D19,V041,2,19,24,160,160,160,0.62405,0.56925,0.5673,0.51255,0.5507,0.52435,0.5938,0.5735,0.4984,0.00065,0,0,0,0.00385
V2D20,V041,2,20,24,400,160,160,0.66635,0.53075,0.5314,0.51635,0.5431,0.53565,0.5579,0.6267,0.588,0.06885,0,0,0,0
V2D21,V041,2,21,24,400,160,160,0.65545,0.52095,0.5285,0.49725,0.5288,0.54775,0.5359,0.639,0.5558,0.08175,0,0,0,0
T2D1,TMP,2,1,48,10.2,10.2,10.2,0.6402,0.58085,0.53595,0.4726,0.4788,0.4229,0.0045,0.002,0,0.0003,0,0.0009,0.00155,0.00045
T2D2,TMP,2,2,48,10.2,10.2,4.1,0.6479,0.59435,0.54615,0.5131,0.4999,0.2861,0.0024,0,0,0,0,0,0.01545,0
T2D3,TMP,2,3,48,64,25.6,25.6,0.5803,0.70855,0.63945,0.6451,0.562,0.547,0.4264,0.0449,0,0,0,0.0005,0.00185,0.00045
T2D4,TMP,2,4,48,64,25.6,25.6,0.5155,0.69215,0.63145,0.6345,0.5799,0.5685,0.4554,0.0584,0.00035,0.0005,0,0,0.00185,0.00035
T2D5,TMP,2,5,48,64,64,64,0.4931,0.56725,0.48135,0.547,0.5906,0.5395,0.3847,0.5643,0,0,0,0.0001,0.00085,0.00025
T2D6,TMP,2,6,48,1000,1000,400,0.8336,0.80345,0.72415,0.6673,0.5429,0.4803,0.61,0.6692,0.51665,0.5567,0.32395,0,0.00845,0.00255
T2D7,TMP,2,7,48,1000,1000,400,0.612,0.60565,0.60825,0.5744,0.5349,0.4222,0.5804,0.5531,0.52685,0.5152,0.26445,0,0.00815,0.00205
T2D8,TMP,2,8,48,1000,1000,400,0.9088,0.72065,0.68365,0.659,0.6103,0.5635,0.6611,0.6972,0.61515,0.5502,0.34425,0.017,0.00805,0.00185
T2D9,TMP,2,9,48,2500,1750,1000,0.7814,0.68305,0.63155,0.6249,0.6058,0.5449,0.6432,0.7165,0.59145,0.5681,0.54275,0.318,0.11885,0.00125
T2D10,TMP,2,10,48,2500,1750,1750,0.6526,0.62585,0.60975,0.5954,0.5493,0.4845,0.5866,0.6338,0.58875,0.5709,0.54665,0.3677,0.12645,0.00275
T2D11,TMP,2,11,48,2500,1750,1000,0.6596,0.62935,0.62595,0.6314,0.6226,0.617,0.6179,0.7169,0.64225,0.5902,0.55555,0.3473,0.15195,0.02235
T2D12,TMP,2,12,48,6250,2500,1750,0.6582,0.64335,0.64545,0.6216,0.6423,0.6318,0.6293,0.7285,0.67195,0.6378,0.58395,0.4419,0.30315,0.09695
T2D13,TMP,2,13,48,6250,6250,2500,0.6186,0.58325,0.58655,0.5664,0.581,0.6122,0.5978,0.6939,0.67885,0.6282,0.57065,0.4283,0.35365,0.26965
T2D14,TMP,2,14,48,6250,6250,2500,0.6574,0.58845,0.58225,0.5811,0.5532,0.554,0.6283,0.6591,0.64235,0.6302,0.54705,0.4576,0.36005,0.27895
T2D15,TMP,2,15,48,6250,6250,2500,0.5196,0.53985,0.55405,0.5384,0.5243,0.5189,0.5766,0.6339,0.60805,0.6065,0.53225,0.4649,0.35075,0.30395
T2D16,TMP,2,16,48,6250,6250,1750,0.8845,0.86235,0.70035,0.6369,0.6301,0.5858,0.637,0.6815,0.63395,0.6464,0.55375,0.5342,0.39495,0.30345
T2D17,TMP,2,17,48,6250,6250,2500,0.5564,0.61205,0.58555,0.5483,0.5639,0.5457,0.5832,0.6526,0.63245,0.6294,0.54475,0.503,0.39095,0.29545
T2D18,TMP,2,18,48,6250,6250,1750,0.871,0.66945,0.62845,0.6185,0.5995,0.6151,0.6789,0.7303,0.62775,0.6482,0.56015,0.4915,0.38275,0.31405
T2D19,TMP,2,19,48,6250,6250,2500,0.596,0.56895,0.55215,0.5266,0.515,0.5477,0.5673,0.6767,0.59225,0.6205,0.50435,0.4314,0.35565,0.33725
T2D20,TMP,2,20,48,6250,6250,6250,0.6076,0.58735,0.54965,0.5376,0.5186,0.5652,0.559,0.6349,0.60815,0.6373,0.50365,0.3997,0.34855,0.31915
T2D21,TMP,2,21,48,6250,6250,1750,0.62,0.57565,0.56265,0.5504,0.5279,0.6341,0.6137,0.6795,0.62305,0.6485,0.48515,0.4044,0.31835,0.31805
V2D1,V041,2,1,48,1.64,1.64,0.66,0.4897,0.6389,0.58895,0.19565,0.0018,0.00085,0.0026,0.0002,0,0.0013,0,0,0,0
V2D2,V041,2,2,48,10.2,10.2,10.2,0.6108,0.6253,0.56535,0.50625,0.5077,0.48335,0.0023,0,0,0.0009,0,0,0.0159,0.0642
V2D3,V041,2,3,48,10.2,10.2,10.2,0.7263,0.6397,0.61055,0.52525,0.5012,0.47905,0.0009,0,0,0.0024,0,0.0243,0.0557,0.0191
V2D4,V041,2,4,48,64,64,25.6,0.6384,0.6909,0.63465,0.63765,0.5395,0.53405,0.498,0.2949,0,0.001,0,0.0149,0.0785,0.0705
V2D5,V041,2,5,48,64,64,64,0.6016,0.5859,0.56095,0.57245,0.5451,0.49805,0.5531,0.4973,0,0.0003,0,0.0457,0.0858,0.0541
V2D6,V041,2,6,48,160,160,64,0.6954,0.7088,0.66355,0.64355,0.6521,0.63075,0.5935,0.5671,0.1888,0.0015,0,0.048,0.1003,0.0693
V2D7,V041,2,7,48,160,160,160,0.6646,0.622,0.61395,0.60095,0.6139,0.56925,0.5866,0.5249,0.4479,0.0014,0,0.054,0.1117,0.0914
V2D8,V041,2,8,48,400,160,160,0.8245,0.805,0.79265,0.74445,0.7555,0.71965,0.7091,0.645,0.6014,0.1343,0.00175,0.0309,0.1007,0.0403
V2D9,V041,2,9,48,400,400,400,0.6334,0.6825,0.64425,0.65495,0.6518,0.63835,0.6573,0.6611,0.6223,0.3978,0,0,0.0435,0.0392
V2D10,V041,2,10,48,400,400,400,0.5885,0.6629,0.68165,0.64735,0.6742,0.64585,0.6633,0.7178,0.6026,0.3828,0,0,0.0943,0.1227
V2D11,V041,2,11,48,400,400,160,0.7308,0.7197,0.70835,0.65635,0.6745,0.67105,0.6668,0.693,0.6353,0.3075,0,0,0,0
V2D12,V041,2,12,48,160,160,160,0.7405,0.6831,0.63505,0.63265,0.6668,0.65165,0.6781,0.7271,0.6548,0.0013,0,0,0.1024,0.0605
V2D13,V041,2,13,48,400,400,160,0.7415,0.6444,0.64855,0.62555,0.6467,0.62915,0.6904,0.722,0.7375,0.317,0,0.0081,0.1163,0.0818
V2D14,V041,2,14,48,400,400,160,0.7922,0.7313,0.69155,0.66015,0.7006,0.66395,0.7168,0.7624,0.7055,0.396,0,0,0.018,0.126
V2D15,V041,2,15,48,400,400,400,0.6881,0.6119,0.58775,0.59405,0.5483,0.55195,0.6055,0.6866,0.6876,0.3681,0,0.0388,0.0593,0.1613
V2D16,V041,2,16,48,400,400,400,0.705,0.6774,0.58925,0.61995,0.5808,0.52425,0.6057,0.625,0.7288,0.4589,0.00075,0.0475,0.0975,0.1386
V2D17,V041,2,17,48,400,400,400,0.6266,0.6065,0.53705,0.56465,0.516,0.49275,0.5638,0.6264,0.7077,0.4439,0,0.0442,0.0968,0.0778
V2D18,V041,2,18,48,400,400,400,0.8335,0.7978,0.75655,0.73635,0.7502,0.71925,0.7444,0.8142,0.8326,0.5472,0,0.0064,0.0458,0.0849
V2D19,V041,2,19,48,400,400,160,0.7223,0.6785,0.68115,0.65805,0.6767,0.63145,0.6809,0.7367,0.6602,0.2657,0,0,0,0.0038
V2D20,V041,2,20,48,400,400,400,0.7105,0.5867,0.60465,0.57785,0.5961,0.60135,0.5956,0.6403,0.6677,0.4028,0,0,0,0
V2D21,V041,2,21,48,400,400,160,0.7489,0.5603,0.56575,0.54095,0.5619,0.58725,0.5453,0.6083,0.5507,0.3683,0,0,0,0
T3D1,TMP,3,1,24,25.6,25.6,10.2,0.5785,0.5482,0.5355,0.5256,0.51285,0.4912,0.23465,0.0105,0.0015,0,0.0009,0,0.00245,0.00165
T3D2,TMP,3,2,24,25.6,25.6,10.2,0.5383,0.5468,0.5178,0.5317,0.49655,0.5181,0.25775,0.0081,0.0001,0,0.0019,0,0.00155,0
T3D3,TMP,3,3,24,160,160,160,0.491,0.5628,0.5281,0.551,0.53735,0.608,0.47615,0.4811,0.343,0.00365,0.0009,5.00E-05,0.00255,0.00135
T3D4,TMP,3,4,24,160,160,160,0.5072,0.5379,0.5355,0.5489,0.55135,0.5593,0.51815,0.5094,0.3571,0.01615,0.0013,0,0.00335,0.00175
T3D5,TMP,3,5,24,400,400,160,0.6207,0.5955,0.5689,0.6143,0.56365,0.526,0.54785,0.5963,0.4358,0.18395,0.0047,0.00195,0.00455,0.00325
T3D6,TMP,3,6,24,400,400,160,0.5825,0.5751,0.5368,0.5553,0.57145,0.6032,0.53945,0.5559,0.3994,0.19685,0.0017,0,0.00305,0.00025
T3D7,TMP,3,7,24,1000,1000,400,0.5307,0.5864,0.5618,0.5637,0.54585,0.5428,0.58515,0.6421,0.5295,0.45005,0.2973,0.00085,0.01035,0.00125
T3D8,TMP,3,8,24,2500,1000,1000,0.6095,0.5963,0.5661,0.5406,0.58775,0.5397,0.56815,0.5975,0.5127,0.50705,0.4337,0.06585,0.03115,0.00735
T3D9,TMP,3,9,24,1000,1000,1000,0.5092,0.5842,0.5654,0.53,0.53485,0.5598,0.54535,0.6809,0.5326,0.45315,0.4301,0.00265,0.01175,0.00175
T3D10,TMP,3,10,24,1000,1000,1000,0.6009,0.5607,0.5415,0.5515,0.54345,0.5921,0.57225,0.6268,0.542,0.48695,0.4317,0.00665,0.01385,0.00875
T3D11,TMP,3,11,24,2500,1000,1000,0.5854,0.5569,0.53,0.5519,0.54175,0.6238,0.57515,0.6812,0.533,0.50215,0.447,0.11615,0.08715,0.00335
T3D12,TMP,3,12,24,2500,1750,1000,0.5328,0.5009,0.5245,0.511,0.53285,0.6053,0.52985,0.5826,0.5003,0.47505,0.4362,0.20615,0.13165,0.01015
T3D13,TMP,3,13,24,6250,2500,2500,0.6335,0.5306,0.4967,0.5301,0.50995,0.6159,0.55605,0.6412,0.55,0.53405,0.4557,0.36475,0.36855,0.07285
T3D14,TMP,3,14,24,6250,2500,2500,0.5554,0.5132,0.5089,0.5013,0.52275,0.5821,0.55685,0.6127,0.5298,0.52795,0.4943,0.42245,0.34225,0.08575
T3D15,TMP,3,15,24,6250,2500,2500,0.576,0.5416,0.5286,0.5239,0.52305,0.5968,0.52875,0.6039,0.5605,0.54685,0.5594,0.43105,0.37055,0.14435
T3D16,TMP,3,16,24,6250,2500,2500,0.5613,0.5375,0.5069,0.5121,0.54325,0.6278,0.55005,0.6157,0.5768,0.54605,0.5344,0.43745,0.35865,0.12125
T3D17,TMP,3,17,24,6250,2500,2500,0.5848,0.5413,0.5072,0.5302,0.56515,0.6356,0.56105,0.6733,0.5903,0.57725,0.5191,0.42285,0.36795,0.10675
T3D18,TMP,3,18,24,6250,2500,2500,0.5342,0.5326,0.5167,0.5352,0.56895,0.6272,0.53785,0.6057,0.5507,0.53955,0.4831,0.39085,0.32815,0.10305
T3D19,TMP,3,19,24,6250,2500,1750,0.5288,0.5454,0.5146,0.5188,0.54155,0.5947,0.51575,0.6132,0.5111,0.52785,0.4759,0.34465,0.29715,0.10275
T3D20,TMP,3,20,24,6250,2500,1750,0.5112,0.4909,0.5063,0.5081,0.52895,0.5854,0.52885,0.5628,0.5051,0.52175,0.4546,0.33515,0.25335,0.10305
T3D21,TMP,3,21,24,6250,2500,1750,0.4926,0.4759,0.4592,0.4992,0.50905,0.6142,0.53965,0.5333,0.4795,0.52545,0.4317,0.32465,0.24515,0.10975
V3D1,V041,3,1,24,1.64,0.66,0.66,0.58895,0.54585,0.4482,0.06805,0.004,0.00565,0.003,0.0007,0.0003,0.00045,0.00355,0,0,0.02635
V3D2,V041,3,2,24,10.2,4.1,4.1,0.60945,0.57405,0.5521,0.50935,0.3402,0.03435,0.0018,0.0006,0,0.00015,0.00015,0.02475,0.04255,0.13645
V3D3,V041,3,3,24,10.2,4.1,4.1,0.67035,0.62025,0.562,0.52905,0.3437,0.05095,0.0029,0.0012,0,0,0,0.03275,0.06235,0.08205
V3D4,V041,3,4,24,25.6,25.6,10.2,0.56885,0.53845,0.5134,0.55125,0.5355,0.42425,0.1884,0.005,0.0002,0.00105,0,0,0.11075,0.12025
V3D5,V041,3,5,24,64,64,64,0.59175,0.55365,0.5023,0.58425,0.5601,0.55285,0.556,0.3317,0.0012,0.00145,0,0.04825,0.06715,0.05765
V3D6,V041,3,6,24,64,64,25.6,0.67545,0.55325,0.5413,0.54805,0.5494,0.54265,0.5672,0.2908,0,0.00015,0.00145,0.04905,0.11495,0.11885
V3D7,V041,3,7,24,64,64,64,0.63805,0.54965,0.5165,0.53385,0.5594,0.52145,0.5879,0.3405,0.0001,0.00045,0.00055,0.04765,0.10485,0.04385
V3D8,V041,3,8,24,160,64,64,0.59865,0.62175,0.5536,0.53395,0.5525,0.57215,0.5754,0.4924,0.0717,0.00255,0.00185,0.05045,0.08585,0.07495
V3D9,V041,3,9,24,64,64,64,0.68195,0.60175,0.5581,0.55695,0.5872,0.58245,0.6197,0.4109,0.025,0.00105,0,0.00425,0.10335,0.09075
V3D10,V041,3,10,24,160,160,64,0.61535,0.54565,0.5297,0.55545,0.552,0.53605,0.5771,0.5293,0.1605,0.00175,0.00185,0.00225,0.08245,0.11425
V3D11,V041,3,11,24,160,160,160,0.60765,0.54325,0.5244,0.54095,0.529,0.54505,0.5577,0.5727,0.32,0.00105,0,0,0.03965,0.09905
V3D12,V041,3,12,24,160,160,64,0.58815,0.50965,0.4916,0.50175,0.5007,0.51605,0.5339,0.5067,0.2867,0.00175,0,0,0.03555,0.02205
V3D13,V041,3,13,24,400,400,160,0.57885,0.54005,0.4879,0.46955,0.4806,0.50075,0.509,0.5294,0.5151,0.16285,0.00235,0.01295,0,0.02565
V3D14,V041,3,14,24,400,160,160,0.55995,0.53605,0.4647,0.45285,0.4233,0.45405,0.4781,0.5191,0.5037,0.07265,0,0,0.06955,0.08435
V3D15,V041,3,15,24,400,160,160,0.67025,0.53915,0.5589,0.46655,0.4827,0.46775,0.4978,0.5096,0.534,0.16105,0,0,0.09725,0.08365
V3D16,V041,3,16,24,400,160,160,0.60235,0.58155,0.5962,0.57625,0.4939,0.49835,0.548,0.5152,0.5383,0.04895,0.00245,0.00945,0.08595,0.04155
V3D17,V041,3,17,24,400,160,160,0.65695,0.59715,0.599,0.59515,0.6049,0.58595,0.6086,0.6198,0.6301,0.11645,0.00115,0.06445,0.06315,0.05855
V3D18,V041,3,18,24,400,400,160,0.62005,0.62405,0.5846,0.57785,0.5769,0.57875,0.6179,0.653,0.6614,0.18015,0.00175,0.05365,0.07015,0.09095
V3D19,V041,3,19,24,400,400,160,0.58795,0.57405,0.6124,0.56415,0.5923,0.56285,0.6306,0.6467,0.6084,0.16525,0,0.00055,0.07815,0.05615
V3D20,V041,3,20,24,400,400,160,0.59645,0.58505,0.5735,0.54855,0.5561,0.55265,0.5818,0.6504,0.6108,0.23655,0.00215,0,0.02545,0.07135
V3D21,V041,3,21,24,400,400,160,0.66345,0.51215,0.5372,0.50915,0.505,0.52605,0.5454,0.5669,0.6134,0.22955,0,0,0,0
T3D1,TMP,3,1,48,25.6,25.6,25.6,0.6211,0.63725,0.60065,0.5962,0.5515,0.555,0.4407,0.0225,0.00085,0.0012,0.00035,0,0.00175,0
T3D2,TMP,3,2,48,25.6,25.6,25.6,0.5738,0.64885,0.58065,0.5847,0.5452,0.5822,0.4606,0.0138,0,0.0001,0,0,0.00075,0
T3D3,TMP,3,3,48,400,400,160,0.4753,0.56955,0.50985,0.4954,0.4975,0.4237,0.5245,0.5487,0.42115,0.1723,0,0,0.00135,0.00045
T3D4,TMP,3,4,48,400,400,160,0.5006,0.53905,0.51875,0.4849,0.5043,0.3799,0.5639,0.5746,0.47125,0.1913,5.00E-05,0,0.00145,0
T3D5,TMP,3,5,48,400,400,160,0.9567,0.82365,0.69175,0.722,0.6019,0.5093,0.5074,0.6637,0.55385,0.4382,0.00025,0.0001,0.00275,0.00205
T3D6,TMP,3,6,48,1000,1000,400,0.7122,0.71245,0.60885,0.6549,0.6585,0.7351,0.6152,0.6351,0.56405,0.4919,0.22715,0,0.00155,0
T3D7,TMP,3,7,48,1000,1000,1000,0.6113,0.63785,0.59685,0.6066,0.6129,0.6325,0.6137,0.5967,0.53675,0.5654,0.49875,0,0.02995,0.00025
T3D8,TMP,3,8,48,2500,1750,1000,0.8869,0.75485,0.71555,0.6553,0.6958,0.6072,0.94,0.663,0.58205,0.6599,0.55085,0.2951,0.08205,0.01025
T3D9,TMP,3,9,48,2500,1750,1000,0.5901,0.65355,0.60665,0.6029,0.6118,0.6492,0.6006,0.6828,0.54945,0.5816,0.52065,0.2788,0.05225,0.00085
T3D10,TMP,3,10,48,2500,1750,1000,1.0333,0.74205,0.67855,0.6281,0.6235,0.641,0.6395,0.7008,0.62635,0.6504,0.54475,0.3168,0.14865,0.00435
T3D11,TMP,3,11,48,6250,2500,1000,1.0303,0.81655,0.71345,0.7265,0.6812,0.7248,0.7025,0.8208,0.70235,0.6914,0.58765,0.4326,0.35875,0.12045
T3D12,TMP,3,12,48,6250,6250,2500,0.7135,0.66705,0.67985,0.6637,0.7258,0.7264,0.6601,0.7252,0.68805,0.6688,0.57875,0.4996,0.40685,0.20535
T3D13,TMP,3,13,48,6250,6250,2500,0.8297,0.72215,0.73805,0.7285,0.7283,0.7795,0.7691,0.8406,0.81725,0.8212,0.70545,0.6121,0.52285,0.31665
T3D14,TMP,3,14,48,6250,6250,2500,0.7095,0.68285,0.68215,0.6713,0.6857,0.733,0.7259,0.8036,0.77215,0.741,0.69445,0.6031,0.45395,0.31655
T3D15,TMP,3,15,48,6250,6250,2500,0.7294,0.71515,0.70575,0.7067,0.7063,0.7372,0.6975,0.7911,0.78955,0.769,0.75835,0.6045,0.49405,0.31465
T3D16,TMP,3,16,48,6250,6250,2500,0.7307,0.71025,0.69785,0.6974,0.6923,0.7481,0.7054,0.7705,0.79525,0.7784,0.71715,0.6154,0.48225,0.30125
T3D17,TMP,3,17,48,6250,6250,2500,0.7343,0.68605,0.67475,0.7058,0.6745,0.7287,0.689,0.802,0.77515,0.7568,0.68055,0.5856,0.49965,0.29125
T3D18,TMP,3,18,48,6250,6250,2500,0.6527,0.65915,0.63825,0.6574,0.6309,0.6687,0.635,0.7073,0.71995,0.7079,0.63595,0.544,0.45865,0.29785
T3D19,TMP,3,19,48,6250,6250,2500,0.6301,0.60385,0.60805,0.6093,0.5815,0.6026,0.5886,0.6945,0.66645,0.6813,0.61265,0.4971,0.46085,0.30395
T3D20,TMP,3,20,48,6250,6250,2500,0.6374,0.59805,0.62205,0.6146,0.5985,0.605,0.625,0.6638,0.66285,0.6806,0.61665,0.5472,0.44785,0.27535
